"Step","1agent - Training_Reward_Mean","1agent - Training_Reward_Mean__MIN","1agent - Training_Reward_Mean__MAX","4agents - Training_Reward_Mean","4agents - Training_Reward_Mean__MIN","4agents - Training_Reward_Mean__MAX","8agents - Training_Reward_Mean","8agents - Training_Reward_Mean__MIN","8agents - Training_Reward_Mean__MAX"
"7771","","","","","","","55.08538079839839","55.08538079839839","55.08538079839839"
"7772","","","","","","","57.430878773855255","57.430878773855255","57.430878773855255"
"7773","","","","","","","57.42472398836304","57.42472398836304","57.42472398836304"
"7774","","","","","","","57.43167225315276","57.43167225315276","57.43167225315276"
"7776","","","","","","","57.48346671356853","57.48346671356853","57.48346671356853"
"7777","","","","","","","57.6108622213125","57.6108622213125","57.6108622213125"
"7778","","","","","","","57.59886128379312","57.59886128379312","57.59886128379312"
"7779","","","","","","","57.638886665005174","57.638886665005174","57.638886665005174"
"7780","","","","","","","57.79241677329158","57.79241677329158","57.79241677329158"
"7781","","","","","","","57.797712840858956","57.797712840858956","57.797712840858956"
"7782","","","","","","","60.165622741524295","60.165622741524295","60.165622741524295"
"7783","","","","","","","60.45112430184131","60.45112430184131","60.45112430184131"
"7784","","","","","","","60.448545428561765","60.448545428561765","60.448545428561765"
"7785","","","","","","","62.78863539020179","62.78863539020179","62.78863539020179"
"7786","","","","","","","62.799752281120234","62.799752281120234","62.799752281120234"
"7787","","","","","","","62.757287207473034","62.757287207473034","62.757287207473034"
"7788","","","","","","","65.10662426390786","65.10662426390786","65.10662426390786"
"7789","","","","","","","67.63075368376448","67.63075368376448","67.63075368376448"
"7790","","","","","","","67.51204961588955","67.51204961588955","67.51204961588955"
"7791","","","","","","","67.50775088373561","67.50775088373561","67.50775088373561"
"7792","","","","","","","67.51009408607695","67.51009408607695","67.51009408607695"
"7793","","","","","","","67.54609743577772","67.54609743577772","67.54609743577772"
"7794","","","","","","","64.86444857458713","64.86444857458713","64.86444857458713"
"7795","","","","","","","67.1443224411197","67.1443224411197","67.1443224411197"
"7796","","","","","","","67.14130371655008","67.14130371655008","67.14130371655008"
"7797","","","","","","","69.4980888772912","69.4980888772912","69.4980888772912"
"7798","","","","","","","67.66247586316294","67.66247586316294","67.66247586316294"
"7799","","","","","","","70.0430808282412","70.0430808282412","70.0430808282412"
"7800","","","","","","","70.03734690148025","70.03734690148025","70.03734690148025"
"7801","","","","","","","70.0506998612253","70.0506998612253","70.0506998612253"
"7802","","","","","","","70.00977652654882","70.00977652654882","70.00977652654882"
"7803","","","","","","","67.6420193986965","67.6420193986965","67.6420193986965"
"7804","","","","","","","70.09450557770566","70.09450557770566","70.09450557770566"
"7805","","","","","","","70.07070185010916","70.07070185010916","70.07070185010916"
"7806","","","","","","","70.04389568489627","70.04389568489627","70.04389568489627"
"7807","","","","","","","70.03912994463558","70.03912994463558","70.03912994463558"
"7808","","","","","","","67.67603308331164","67.67603308331164","67.67603308331164"
"7809","","","","","","","67.64984441166997","67.64984441166997","67.64984441166997"
"7810","","","","","","","67.64871479508079","67.64871479508079","67.64871479508079"
"7811","","","","","","","67.67065249371375","67.67065249371375","67.67065249371375"
"7812","","","","","","","65.33475356708803","65.33475356708803","65.33475356708803"
"7813","","","","","","","65.33873270478611","65.33873270478611","65.33873270478611"
"7814","","","","","","","65.32989428072332","65.32989428072332","65.32989428072332"
"7815","","","","","","","65.34986017177182","65.34986017177182","65.34986017177182"
"7816","","","","","","","65.20133997016538","65.20133997016538","65.20133997016538"
"7817","","","","","","","67.57986616715998","67.57986616715998","67.57986616715998"
"7818","","","","","","","67.5966435606099","67.5966435606099","67.5966435606099"
"7819","","","","","","","67.62039957757102","67.62039957757102","67.62039957757102"
"7820","","","","","","","67.63495589156581","67.63495589156581","67.63495589156581"
"7821","","","","","","","67.8374129479954","67.8374129479954","67.8374129479954"
"7822","","","","","","","65.67316054242255","65.67316054242255","65.67316054242255"
"7823","","","","","","","68.01388823321504","68.01388823321504","68.01388823321504"
"7824","","","","","","","68.02988388832073","68.02988388832073","68.02988388832073"
"7825","","","","","","","65.63918678970562","65.63918678970562","65.63918678970562"
"7826","","","","","","","63.479618686904644","63.479618686904644","63.479618686904644"
"7827","","","","","","","63.483151016336734","63.483151016336734","63.483151016336734"
"7828","","","","","","","63.48412280937336","63.48412280937336","63.48412280937336"
"7829","","","","","","","63.5053108697164","63.5053108697164","63.5053108697164"
"7830","","","","","","","63.53930005165207","63.53930005165207","63.53930005165207"
"7831","","","","","","","65.89174558245233","65.89174558245233","65.89174558245233"
"7832","","","","","","","63.531143919534685","63.531143919534685","63.531143919534685"
"7833","","","","","","","65.87370861005803","65.87370861005803","65.87370861005803"
"7834","","","","","","","66.36749629624163","66.36749629624163","66.36749629624163"
"7835","","","","","","","63.99360785871876","63.99360785871876","63.99360785871876"
"7836","","","","","","","61.138135993652575","61.138135993652575","61.138135993652575"
"7837","","","","","","","61.05892958240675","61.05892958240675","61.05892958240675"
"7838","","","","","","","61.04125450316698","61.04125450316698","61.04125450316698"
"7839","","","","","","","61.04375372465239","61.04375372465239","61.04375372465239"
"7840","","","","","","","61.055628278916494","61.055628278916494","61.055628278916494"
"7841","","","","","","","61.0560466764508","61.0560466764508","61.0560466764508"
"7842","","","","","","","63.40084919621066","63.40084919621066","63.40084919621066"
"7843","","","","","","","63.41304010167264","63.41304010167264","63.41304010167264"
"7844","","","","","","","63.4181060180304","63.4181060180304","63.4181060180304"
"7845","","","","","","","61.26405960116741","61.26405960116741","61.26405960116741"
"7846","","","","","","","59.10641188674144","59.10641188674144","59.10641188674144"
"7847","","","","","","","61.31589045082273","61.31589045082273","61.31589045082273"
"7848","","","","","","","63.573164202285106","63.573164202285106","63.573164202285106"
"7849","","","","","","","61.18281190296431","61.18281190296431","61.18281190296431"
"7850","","","","","","","61.31133723362613","61.31133723362613","61.31133723362613"
"7851","","","","","","","58.91475719493753","58.91475719493753","58.91475719493753"
"7852","","","","","","","61.27279360421472","61.27279360421472","61.27279360421472"
"7853","","","","","","","61.18317753237686","61.18317753237686","61.18317753237686"
"7854","","","","","","","61.14627595079876","61.14627595079876","61.14627595079876"
"7855","","","","","","","61.13194648725272","61.13194648725272","61.13194648725272"
"7856","","","","","","","61.128551483797054","61.128551483797054","61.128551483797054"
"7857","","","","","","","61.08453304593974","61.08453304593974","61.08453304593974"
"7858","","","","","","","61.07110396154346","61.07110396154346","61.07110396154346"
"7859","","","","","","","58.21405479751787","58.21405479751787","58.21405479751787"
"7860","","","","","","","58.21398411220589","58.21398411220589","58.21398411220589"
"7861","","","","","","","58.24355473918454","58.24355473918454","58.24355473918454"
"7862","","","","","","","56.36791654895085","56.36791654895085","56.36791654895085"
"7863","","","","","","","53.9690868567694","53.9690868567694","53.9690868567694"
"7864","","","","","","","51.5968691019999","51.5968691019999","51.5968691019999"
"7865","","","","","","","51.59714837160703","51.59714837160703","51.59714837160703"
"7866","","","","","","","49.23085611767514","49.23085611767514","49.23085611767514"
"7867","","","","","","","49.23459547448719","49.23459547448719","49.23459547448719"
"7868","","","","","","","49.236466691615135","49.236466691615135","49.236466691615135"
"7869","","","","","","","49.245614789500834","49.245614789500834","49.245614789500834"
"7870","","","","","","","49.288215488534064","49.288215488534064","49.288215488534064"
"7871","","","","","","","49.146493340924124","49.146493340924124","49.146493340924124"
"7872","","","","","","","49.14121509797447","49.14121509797447","49.14121509797447"
"7873","","","","","","","49.13079466426159","49.13079466426159","49.13079466426159"
"7874","","","","","","","49.123336583070234","49.123336583070234","49.123336583070234"
"7875","","","","","","","46.78998742399711","46.78998742399711","46.78998742399711"
"7877","","","","","","","46.73307624737341","46.73307624737341","46.73307624737341"
"7878","","","","","","","48.963708360998744","48.963708360998744","48.963708360998744"
"7879","","","","","","","48.98972528994537","48.98972528994537","48.98972528994537"
"7880","","","","","","","48.955866862599194","48.955866862599194","48.955866862599194"
"7881","","","","","","","48.8018256375404","48.8018256375404","48.8018256375404"
"7882","","","","","","","46.445773433457106","46.445773433457106","46.445773433457106"
"7883","","","","","","","44.10152562611757","44.10152562611757","44.10152562611757"
"7884","","","","","","","46.16192661128645","46.16192661128645","46.16192661128645"
"7885","","","","","","","46.20321171159171","46.20321171159171","46.20321171159171"
"7886","","","","","","","43.84669174702954","43.84669174702954","43.84669174702954"
"7887","","","","","","","43.835792862893015","43.835792862893015","43.835792862893015"
"7888","","","","","","","41.456909845929786","41.456909845929786","41.456909845929786"
"7889","","","","","","","41.43463903698109","41.43463903698109","41.43463903698109"
"7890","","","","","","","41.26744564394574","41.26744564394574","41.26744564394574"
"7891","","","","","","","41.24113883463686","41.24113883463686","41.24113883463686"
"7892","","","","","","","38.99655292889722","38.99655292889722","38.99655292889722"
"7893","","","","","","","39.02335950522277","39.02335950522277","39.02335950522277"
"7894","","","","","","","36.64629943445604","36.64629943445604","36.64629943445604"
"7895","","","","","","","39.480570751407825","39.480570751407825","39.480570751407825"
"7896","","","","","","","39.463038047389745","39.463038047389745","39.463038047389745"
"7897","","","","","","","37.12199159533386","37.12199159533386","37.12199159533386"
"7898","","","","","","","37.12724594238059","37.12724594238059","37.12724594238059"
"7899","","","","","","","38.94368140839806","38.94368140839806","38.94368140839806"
"7900","","","","","","","36.58812785660423","36.58812785660423","36.58812785660423"
"7901","","","","","","","37.03420008464079","37.03420008464079","37.03420008464079"
"7902","","","","","","","37.032980854927224","37.032980854927224","37.032980854927224"
"7903","","","","","","","34.15367721218515","34.15367721218515","34.15367721218515"
"7904","","","","","","","36.514196651566245","36.514196651566245","36.514196651566245"
"7905","","","","","","","36.41587784375311","36.41587784375311","36.41587784375311"
"7906","","","","","","","36.45102297657428","36.45102297657428","36.45102297657428"
"7907","","","","","","","34.08964280131946","34.08964280131946","34.08964280131946"
"7908","","","","","","","34.12802054412728","34.12802054412728","34.12802054412728"
"7909","","","","","","","36.50790162601695","36.50790162601695","36.50790162601695"
"7910","","","","","","","36.50672610130538","36.50672610130538","36.50672610130538"
"7911","","","","","","","36.50881091864383","36.50881091864383","36.50881091864383"
"7912","","","","","","","34.12599699824582","34.12599699824582","34.12599699824582"
"7913","","","","","","","36.463558643416874","36.463558643416874","36.463558643416874"
"7914","","","","","","","34.22895671522301","34.22895671522301","34.22895671522301"
"7915","","","","","","","31.902921796909865","31.902921796909865","31.902921796909865"
"7916","","","","","","","29.732520830355465","29.732520830355465","29.732520830355465"
"7917","","","","","","","29.721144550223638","29.721144550223638","29.721144550223638"
"7918","","","","","","","29.875088776926454","29.875088776926454","29.875088776926454"
"7919","","","","","","","29.85821063871668","29.85821063871668","29.85821063871668"
"7920","","","","","","","27.49260656734313","27.49260656734313","27.49260656734313"
"7921","","","","","","","27.476716845825095","27.476716845825095","27.476716845825095"
"7922","","","","","","","27.314639109909148","27.314639109909148","27.314639109909148"
"7923","","","","","","","29.479860369481997","29.479860369481997","29.479860369481997"
"7924","","","","","","","29.4980290988732","29.4980290988732","29.4980290988732"
"7925","","","","","","","27.174110041981617","27.174110041981617","27.174110041981617"
"7926","","","","","","","29.536194686381627","29.536194686381627","29.536194686381627"
"7927","","","","","","","31.75287240305703","31.75287240305703","31.75287240305703"
"7928","","","","","","","31.790057301831197","31.790057301831197","31.790057301831197"
"7929","","","","","","","31.789208434194816","31.789208434194816","31.789208434194816"
"7930","","","","","","","31.78753943137665","31.78753943137665","31.78753943137665"
"7931","","","","","","","28.9204241399712","28.9204241399712","28.9204241399712"
"7932","","","","","","","28.91972831911965","28.91972831911965","28.91972831911965"
"7933","","","","","","","31.28006739432403","31.28006739432403","31.28006739432403"
"7934","","","","","","","31.289722027486427","31.289722027486427","31.289722027486427"
"7935","","","","","","","28.458783582206998","28.458783582206998","28.458783582206998"
"7936","","","","","","","30.82013557080872","30.82013557080872","30.82013557080872"
"7937","","","","","","","33.65119683567452","33.65119683567452","33.65119683567452"
"7938","","","","","","","33.65405086991505","33.65405086991505","33.65405086991505"
"7939","","","","","","","33.653093660096786","33.653093660096786","33.653093660096786"
"7940","","","","","","","33.70638690415924","33.70638690415924","33.70638690415924"
"7941","","","","","","","31.34654690590173","31.34654690590173","31.34654690590173"
"7942","","","","","","","31.338418157231","31.338418157231","31.338418157231"
"7943","","","","","","","31.338536537939355","31.338536537939355","31.338536537939355"
"7944","","","","","","","31.355244200030256","31.355244200030256","31.355244200030256"
"7945","","","","","","","28.984815785546157","28.984815785546157","28.984815785546157"
"7946","","","","","","","31.16168245654402","31.16168245654402","31.16168245654402"
"7947","","","","","","","33.34526042645846","33.34526042645846","33.34526042645846"
"7948","","","","","","","33.34898183065778","33.34898183065778","33.34898183065778"
"7949","","","","","","","30.962029645233166","30.962029645233166","30.962029645233166"
"7950","","","","","","","33.31103451562145","33.31103451562145","33.31103451562145"
"7951","","","","","","","33.18987366693594","33.18987366693594","33.18987366693594"
"7952","","","","","","","35.56905830967471","35.56905830967471","35.56905830967471"
"7953","","","","","","","35.5936844846959","35.5936844846959","35.5936844846959"
"7954","","","","","","","33.23478452006418","33.23478452006418","33.23478452006418"
"7955","","","","","","","33.25559196288094","33.25559196288094","33.25559196288094"
"7956","","","","","","","33.24385474374888","33.24385474374888","33.24385474374888"
"7957","","","","","","","33.259982146495155","33.259982146495155","33.259982146495155"
"7958","","","","","","","33.26265678063359","33.26265678063359","33.26265678063359"
"7959","","","","","","","30.91532013510398","30.91532013510398","30.91532013510398"
"7960","","","","","","","33.77185085028349","33.77185085028349","33.77185085028349"
"7961","","","","","","","31.414023251930384","31.414023251930384","31.414023251930384"
"7962","","","","","","","31.359391962826958","31.359391962826958","31.359391962826958"
"7963","","","","","","","30.87423059679213","30.87423059679213","30.87423059679213"
"7964","","","","","","","33.23361527215409","33.23361527215409","33.23361527215409"
"7965","","","","","","","33.266712595533384","33.266712595533384","33.266712595533384"
"7966","","","","","","","33.265289297820644","33.265289297820644","33.265289297820644"
"7967","","","","","","","35.627148953588126","35.627148953588126","35.627148953588126"
"7968","","","","","","","35.160899362825305","35.160899362825305","35.160899362825305"
"7969","","","","","","","32.801010136563484","32.801010136563484","32.801010136563484"
"7970","","","","","","","32.83362054845608","32.83362054845608","32.83362054845608"
"7971","","","","","","","32.788560896341686","32.788560896341686","32.788560896341686"
"7972","","","","","","","32.796105557752014","32.796105557752014","32.796105557752014"
"7973","","","","","","","32.827682399019494","32.827682399019494","32.827682399019494"
"7974","","","","","","","32.83400182624334","32.83400182624334","32.83400182624334"
"7975","","","","","","","30.62023113204384","30.62023113204384","30.62023113204384"
"7976","","","","","","","30.60273798384729","30.60273798384729","30.60273798384729"
"7978","","","","","","","28.245165139880225","28.245165139880225","28.245165139880225"
"7979","","","","","","","28.39119899888776","28.39119899888776","28.39119899888776"
"7980","","","","","","","26.00841354895329","26.00841354895329","26.00841354895329"
"7981","","","","","","","26.00818285722124","26.00818285722124","26.00818285722124"
"7982","","","","","","","23.6409452097498","23.6409452097498","23.6409452097498"
"7983","","","","","","","26.007366070648477","26.007366070648477","26.007366070648477"
"7984","","","","","","","28.35118791632225","28.35118791632225","28.35118791632225"
"7985","","","","","","","28.347448518287322","28.347448518287322","28.347448518287322"
"7986","","","","","","","28.307659924445524","28.307659924445524","28.307659924445524"
"7987","","","","","","","30.657028353181545","30.657028353181545","30.657028353181545"
"7988","","","","","","","30.65787502987529","30.65787502987529","30.65787502987529"
"7989","","","","","","","33.00993874573429","33.00993874573429","33.00993874573429"
"7990","","","","","","","33.0084847388496","33.0084847388496","33.0084847388496"
"7991","","","","","","","33.00775663234683","33.00775663234683","33.00775663234683"
"7992","","","","","","","30.838825760695155","30.838825760695155","30.838825760695155"
"7993","","","","","","","33.08843465675157","33.08843465675157","33.08843465675157"
"7994","","","","","","","30.703792997584234","30.703792997584234","30.703792997584234"
"7995","","","","","","","33.05689191853097","33.05689191853097","33.05689191853097"
"7996","","","","","","","32.89693640152538","32.89693640152538","32.89693640152538"
"7997","","","","","","","30.78468866335092","30.78468866335092","30.78468866335092"
"7998","","","","","","","30.763244124162803","30.763244124162803","30.763244124162803"
"7999","","","","","","","30.759670642887844","30.759670642887844","30.759670642887844"
"8000","","","","","","","30.79587404291931","30.79587404291931","30.79587404291931"
"8001","","","","","","","30.31537583495806","30.31537583495806","30.31537583495806"
"8002","","","","","","","29.89135231348519","29.89135231348519","29.89135231348519"
"8003","","","","","","","29.939527468669006","29.939527468669006","29.939527468669006"
"8004","","","","","","","32.805610795600344","32.805610795600344","32.805610795600344"
"8005","","","","","","","32.846481612011914","32.846481612011914","32.846481612011914"
"8006","","","","","","","32.84750053909151","32.84750053909151","32.84750053909151"
"8007","","","","","","","32.816733394997044","32.816733394997044","32.816733394997044"
"8008","","","","","","","32.82708312828377","32.82708312828377","32.82708312828377"
"8009","","","","","","","32.814853065770656","32.814853065770656","32.814853065770656"
"8010","","","","","","","32.79374791369717","32.79374791369717","32.79374791369717"
"8011","","","","","","","32.79052485635181","32.79052485635181","32.79052485635181"
"8012","","","","","","","29.973162075408656","29.973162075408656","29.973162075408656"
"8013","","","","","","","29.503572530382627","29.503572530382627","29.503572530382627"
"8014","","","","","","","27.166987932667613","27.166987932667613","27.166987932667613"
"8015","","","","","","","29.44061793041481","29.44061793041481","29.44061793041481"
"8016","","","","","","","31.762672581145985","31.762672581145985","31.762672581145985"
"8017","","","","","","","33.912768402069524","33.912768402069524","33.912768402069524"
"8018","","","","","","","33.92483093633393","33.92483093633393","33.92483093633393"
"8019","","","","","","","33.75872861270764","33.75872861270764","33.75872861270764"
"8020","","","","","","","33.7610418393082","33.7610418393082","33.7610418393082"
"8021","","","","","","","36.13939454810069","36.13939454810069","36.13939454810069"
"8022","","","","","","","36.14370332635561","36.14370332635561","36.14370332635561"
"8023","","","","","","","36.11154305755647","36.11154305755647","36.11154305755647"
"8024","","","","","","","36.12189754012357","36.12189754012357","36.12189754012357"
"8025","","","","","","","36.1010633349603","36.1010633349603","36.1010633349603"
"8026","","","","","","","38.40092950532457","38.40092950532457","38.40092950532457"
"8027","","","","","","","38.403171033463","38.403171033463","38.403171033463"
"8028","","","","","","","38.34523388191424","38.34523388191424","38.34523388191424"
"8029","","","","","","","38.301390607511294","38.301390607511294","38.301390607511294"
"8030","","","","","","","38.31468578611029","38.31468578611029","38.31468578611029"
"8031","","","","","","","38.29625106327274","38.29625106327274","38.29625106327274"
"8032","","","","","","","41.12684674467111","41.12684674467111","41.12684674467111"
"8033","","","","","","","41.17185895363884","41.17185895363884","41.17185895363884"
"8034","","","","","","","41.17811222377032","41.17811222377032","41.17811222377032"
"8035","","","","","","","41.18089581772941","41.18089581772941","41.18089581772941"
"8036","","","","","","","41.177873099031686","41.177873099031686","41.177873099031686"
"8037","","","","","","","41.17392744310401","41.17392744310401","41.17392744310401"
"8038","","","","","","","41.180768294715016","41.180768294715016","41.180768294715016"
"8039","","","","","","","38.932537952403834","38.932537952403834","38.932537952403834"
"8040","","","","","","","38.9902805898929","38.9902805898929","38.9902805898929"
"8041","","","","","","","38.93274778132331","38.93274778132331","38.93274778132331"
"8042","","","","","","","41.267280103512746","41.267280103512746","41.267280103512746"
"8043","","","","","","","41.26733884269449","41.26733884269449","41.26733884269449"
"8044","","","","","","","41.26927858679448","41.26927858679448","41.26927858679448"
"8045","","","","","","","41.23878831232764","41.23878831232764","41.23878831232764"
"8046","","","","","","","43.599115514230526","43.599115514230526","43.599115514230526"
"8047","","","","","","","43.57353690610696","43.57353690610696","43.57353690610696"
"8048","","","","","","","43.62825627915378","43.62825627915378","43.62825627915378"
"8049","","","","","","","43.63324428635972","43.63324428635972","43.63324428635972"
"8050","","","","","","","45.988855875557384","45.988855875557384","45.988855875557384"
"8051","","","","","","","45.99912656073837","45.99912656073837","45.99912656073837"
"8052","","","","","","","45.994018699077166","45.994018699077166","45.994018699077166"
"8053","","","","","","","43.82519244276623","43.82519244276623","43.82519244276623"
"8054","","","","","","","43.79739574418542","43.79739574418542","43.79739574418542"
"8055","","","","","","","43.8407573384198","43.8407573384198","43.8407573384198"
"8056","","","","","","","41.66169952868267","41.66169952868267","41.66169952868267"
"8057","","","","","","","39.30033788026014","39.30033788026014","39.30033788026014"
"8058","","","","","","","36.94675507813408","36.94675507813408","36.94675507813408"
"8059","","","","","","","36.943961361629256","36.943961361629256","36.943961361629256"
"8060","","","","","","","39.30361155305887","39.30361155305887","39.30361155305887"
"8061","","","","","","","39.28146448230871","39.28146448230871","39.28146448230871"
"8062","","","","","","","41.64144593588514","41.64144593588514","41.64144593588514"
"8063","","","","","","","41.63791423621173","41.63791423621173","41.63791423621173"
"8064","","","","","","","42.02872623577004","42.02872623577004","42.02872623577004"
"8065","","","","","","","39.670555794803434","39.670555794803434","39.670555794803434"
"8066","","","","","","","39.65276531229942","39.65276531229942","39.65276531229942"
"8067","","","","","","","39.66546380010985","39.66546380010985","39.66546380010985"
"8068","","","","","","","39.663458649064864","39.663458649064864","39.663458649064864"
"8069","","","","","","","40.140739932110996","40.140739932110996","40.140739932110996"
"8070","","","","","","","42.4988711759629","42.4988711759629","42.4988711759629"
"8071","","","","","","","40.119397814736224","40.119397814736224","40.119397814736224"
"8072","","","","","","","37.757825626456395","37.757825626456395","37.757825626456395"
"8073","","","","","","","37.742920066840576","37.742920066840576","37.742920066840576"
"8074","","","","","","","37.723607558790775","37.723607558790775","37.723607558790775"
"8075","","","","","","","35.37758357819571","35.37758357819571","35.37758357819571"
"8076","","","","","","","37.5934130435684","37.5934130435684","37.5934130435684"
"8077","","","","","","","39.94746575416035","39.94746575416035","39.94746575416035"
"8079","","","","","","","40.31536989560557","40.31536989560557","40.31536989560557"
"8080","","","","","","","40.19512606198875","40.19512606198875","40.19512606198875"
"8081","","","","","","","40.20977935877247","40.20977935877247","40.20977935877247"
"8082","","","","","","","40.2062477989382","40.2062477989382","40.2062477989382"
"8083","","","","","","","42.562444064166286","42.562444064166286","42.562444064166286"
"8084","","","","","","","40.18096043331739","40.18096043331739","40.18096043331739"
"8085","","","","","","","40.18010369630923","40.18010369630923","40.18010369630923"
"8086","","","","","","","40.19373294004909","40.19373294004909","40.19373294004909"
"8087","","","","","","","40.20519252112465","40.20519252112465","40.20519252112465"
"8088","","","","","","","37.863517162254695","37.863517162254695","37.863517162254695"
"8089","","","","","","","37.87318110114214","37.87318110114214","37.87318110114214"
"8090","","","","","","","37.869291145045224","37.869291145045224","37.869291145045224"
"8091","","","","","","","37.869158194989126","37.869158194989126","37.869158194989126"
"8092","","","","","","","37.88913564824177","37.88913564824177","37.88913564824177"
"8093","","","","","","","40.055048222859625","40.055048222859625","40.055048222859625"
"8094","","","","","","","40.07075098475124","40.07075098475124","40.07075098475124"
"8095","","","","","","","42.425607325960506","42.425607325960506","42.425607325960506"
"8096","","","","","","","42.4104364799041","42.4104364799041","42.4104364799041"
"8097","","","","","","","40.21753444863677","40.21753444863677","40.21753444863677"
"8098","","","","","","","42.352606813184636","42.352606813184636","42.352606813184636"
"8099","","","","","","","44.72711598069617","44.72711598069617","44.72711598069617"
"8100","","","","","","","42.486138713380996","42.486138713380996","42.486138713380996"
"8101","","","","","","","42.45316026037716","42.45316026037716","42.45316026037716"
"8102","","","","","","","45.28548177760838","45.28548177760838","45.28548177760838"
"8103","","","","","","","45.276685457532366","45.276685457532366","45.276685457532366"
"8104","","","","","","","45.21760365974904","45.21760365974904","45.21760365974904"
"8105","","","","","","","45.21825458915578","45.21825458915578","45.21825458915578"
"8106","","","","","","","45.19341416649044","45.19341416649044","45.19341416649044"
"8107","","","","","","","45.1933169188832","45.1933169188832","45.1933169188832"
"8108","","","","","","","45.19466386182458","45.19466386182458","45.19466386182458"
"8109","","","","","","","45.20963255778623","45.20963255778623","45.20963255778623"
"8110","","","","","","","45.189299154718896","45.189299154718896","45.189299154718896"
"8111","","","","","","","45.18560748445585","45.18560748445585","45.18560748445585"
"8112","","","","","","","45.19018904121111","45.19018904121111","45.19018904121111"
"8113","","","","","","","48.02459806260734","48.02459806260734","48.02459806260734"
"8114","","","","","","","48.503397488259445","48.503397488259445","48.503397488259445"
"8115","","","","","","","48.47866469037341","48.47866469037341","48.47866469037341"
"8116","","","","","","","48.45495425857498","48.45495425857498","48.45495425857498"
"8117","","","","","","","48.99984582720208","48.99984582720208","48.99984582720208"
"8118","","","","","","","47.007366587128146","47.007366587128146","47.007366587128146"
"8119","","","","","","","47.00047758364599","47.00047758364599","47.00047758364599"
"8120","","","","","","","46.994976984829115","46.994976984829115","46.994976984829115"
"8121","","","","","","","44.63644868413826","44.63644868413826","44.63644868413826"
"8122","","","","","","","42.24655792897601","42.24655792897601","42.24655792897601"
"8123","","","","","","","42.26509540602446","42.26509540602446","42.26509540602446"
"8124","","","","","","","39.91911805583357","39.91911805583357","39.91911805583357"
"8125","","","","","","","39.8878028746876","39.8878028746876","39.8878028746876"
"8126","","","","","","","39.88763001398387","39.88763001398387","39.88763001398387"
"8127","","","","","","","39.88886461744586","39.88886461744586","39.88886461744586"
"8128","","","","","","","39.88417557303955","39.88417557303955","39.88417557303955"
"8129","","","","","","","39.880943967051955","39.880943967051955","39.880943967051955"
"8130","","","","","","","39.893208051991365","39.893208051991365","39.893208051991365"
"8131","","","","","","","39.90989511317744","39.90989511317744","39.90989511317744"
"8132","","","","","","","39.91349802767442","39.91349802767442","39.91349802767442"
"8133","","","","","","","37.568905728942745","37.568905728942745","37.568905728942745"
"8134","","","","","","","37.527974706959974","37.527974706959974","37.527974706959974"
"8135","","","","","","","35.17963408070263","35.17963408070263","35.17963408070263"
"8136","","","","","","","35.16365720133791","35.16365720133791","35.16365720133791"
"8137","","","","","","","37.50670933215831","37.50670933215831","37.50670933215831"
"8138","","","","","","","37.52505894884192","37.52505894884192","37.52505894884192"
"8139","","","","","","","37.522160860928636","37.522160860928636","37.522160860928636"
"8140","","","","","","","39.77632011053685","39.77632011053685","39.77632011053685"
"8141","","","","","","","39.71810158410867","39.71810158410867","39.71810158410867"
"8142","","","","","","","39.7251704164265","39.7251704164265","39.7251704164265"
"8143","","","","","","","39.73054675911413","39.73054675911413","39.73054675911413"
"8144","","","","","","","39.742831080983755","39.742831080983755","39.742831080983755"
"8145","","","","","","","37.432262273449304","37.432262273449304","37.432262273449304"
"8146","","","","","","","37.43585295905534","37.43585295905534","37.43585295905534"
"8147","","","","","","","35.09209638808216","35.09209638808216","35.09209638808216"
"8148","","","","","","","35.09393479747615","35.09393479747615","35.09393479747615"
"8149","","","","","","","35.0228094366253","35.0228094366253","35.0228094366253"
"8150","","","","","","","35.026300544806986","35.026300544806986","35.026300544806986"
"8151","","","","","","","35.02969027015027","35.02969027015027","35.02969027015027"
"8152","","","","","","","35.02198597928499","35.02198597928499","35.02198597928499"
"8153","","","","","","","35.01802926697406","35.01802926697406","35.01802926697406"
"8154","","","","","","","34.8122316816677","34.8122316816677","34.8122316816677"
"8155","","","","","","","32.4555995347037","32.4555995347037","32.4555995347037"
"8156","","","","","","","32.42050192149114","32.42050192149114","32.42050192149114"
"8157","","","","","","","34.584810302521994","34.584810302521994","34.584810302521994"
"8158","","","","","","","36.94667467852479","36.94667467852479","36.94667467852479"
"8159","","","","","","","36.948362908142","36.948362908142","36.948362908142"
"8160","","","","","","","36.95377188337639","36.95377188337639","36.95377188337639"
"8161","","","","","","","36.946870068093155","36.946870068093155","36.946870068093155"
"8162","","","","","","","36.939553102302646","36.939553102302646","36.939553102302646"
"8163","","","","","","","36.93594738048487","36.93594738048487","36.93594738048487"
"8164","","","","","","","36.94046166422442","36.94046166422442","36.94046166422442"
"8165","","","","","","","38.912025525586856","38.912025525586856","38.912025525586856"
"8166","","","","","","","41.27203794854466","41.27203794854466","41.27203794854466"
"8167","","","","","","","41.279200381643285","41.279200381643285","41.279200381643285"
"8168","","","","","","","41.27686875398897","41.27686875398897","41.27686875398897"
"8169","","","","","","","41.27438887549708","41.27438887549708","41.27438887549708"
