"Step","8agents_0highspeed - Training_Episode_Length_Mean","8agents_0highspeed - Training_Episode_Length_Mean__MIN","8agents_0highspeed - Training_Episode_Length_Mean__MAX","8agents_0incentive - Training_Episode_Length_Mean","8agents_0incentive - Training_Episode_Length_Mean__MIN","8agents_0incentive - Training_Episode_Length_Mean__MAX","8agents - Training_Episode_Length_Mean","8agents - Training_Episode_Length_Mean__MIN","8agents - Training_Episode_Length_Mean__MAX"
"270","35.47","35.47","35.47","26.34","26.34","26.34","94.64","94.64","94.64"
"271","36.17","36.17","36.17","26.18","26.18","26.18","94.64","94.64","94.64"
"272","36.18","36.18","36.18","26.38","26.38","26.38","94.62","94.62","94.62"
"273","35.98","35.98","35.98","26.42","26.42","26.42","94.4","94.4","94.4"
"274","35.92","35.92","35.92","26.65","26.65","26.65","94.4","94.4","94.4"
"275","36.1","36.1","36.1","26.62","26.62","26.62","94.4","94.4","94.4"
"276","35.87","35.87","35.87","26.82","26.82","26.82","94.04","94.04","94.04"
"277","35.87","35.87","35.87","26.83","26.83","26.83","93.68","93.68","93.68"
"278","35.82","35.82","35.82","27.06","27.06","27.06","93.68","93.68","93.68"
"279","36.04","36.04","36.04","27.01","27.01","27.01","93.38","93.38","93.38"
"280","36.07","36.07","36.07","26.88","26.88","26.88","93.38","93.38","93.38"
"281","36.24","36.24","36.24","26.92","26.92","26.92","93.38","93.38","93.38"
"282","35.53","35.53","35.53","27.19","27.19","27.19","93.31","93.31","93.31"
"283","35.53","35.53","35.53","27.3","27.3","27.3","93.31","93.31","93.31"
"284","36.33","36.33","36.33","27.27","27.27","27.27","93.31","93.31","93.31"
"285","36.12","36.12","36.12","27.19","27.19","27.19","93.31","93.31","93.31"
"286","36.32","36.32","36.32","27.75","27.75","27.75","93.31","93.31","93.31"
"287","36.3","36.3","36.3","28.64","28.64","28.64","92.97","92.97","92.97"
"288","37.19","37.19","37.19","28.53","28.53","28.53","93.28","93.28","93.28"
"289","37.79","37.79","37.79","28.51","28.51","28.51","93.28","93.28","93.28"
"290","38.59","38.59","38.59","28.31","28.31","28.31","93.04","93.04","93.04"
"291","39.48","39.48","39.48","28.43","28.43","28.43","93.04","93.04","93.04"
"292","39.48","39.48","39.48","28.36","28.36","28.36","93.04","93.04","93.04"
"293","39.47","39.47","39.47","28.46","28.46","28.46","92.68","92.68","92.68"
"294","39.6","39.6","39.6","27.95","27.95","27.95","92.32","92.32","92.32"
"295","40.27","40.27","40.27","27.84","27.84","27.84","92.32","92.32","92.32"
"296","41.17","41.17","41.17","28.06","28.06","28.06","92.32","92.32","92.32"
"297","41.18","41.18","41.18","27.81","27.81","27.81","92.32","92.32","92.32"
"298","41.23","41.23","41.23","27.53","27.53","27.53","92.32","92.32","92.32"
"299","41.28","41.28","41.28","27.59","27.59","27.59","92.32","92.32","92.32"
"300","41.08","41.08","41.08","27.41","27.41","27.41","91.96","91.96","91.96"
"302","41.04","41.04","41.04","27.65","27.65","27.65","91.96","91.96","91.96"
"303","41.89","41.89","41.89","27.63","27.63","27.63","91.96","91.96","91.96"
"304","42.12","42.12","42.12","27.41","27.41","27.41","91.96","91.96","91.96"
"305","42.93","42.93","42.93","27.21","27.21","27.21","91.6","91.6","91.6"
"306","43.62","43.62","43.62","27.51","27.51","27.51","91.6","91.6","91.6"
"307","43.64","43.64","43.64","27.61","27.61","27.61","91.78","91.78","91.78"
"308","43.73","43.73","43.73","27.55","27.55","27.55","91.78","91.78","91.78"
"309","43.75","43.75","43.75","27.42","27.42","27.42","91.78","91.78","91.78"
"310","43.77","43.77","43.77","28.04","28.04","28.04","91.78","91.78","91.78"
"311","43.78","43.78","43.78","28.16","28.16","28.16","91.78","91.78","91.78"
"312","43.85","43.85","43.85","28.1","28.1","28.1","91.78","91.78","91.78"
"313","44.04","44.04","44.04","28","28","28","91.78","91.78","91.78"
"314","44","44","44","28.17","28.17","28.17","91.78","91.78","91.78"
"315","44.01","44.01","44.01","27.85","27.85","27.85","92.02","92.02","92.02"
"316","44.69","44.69","44.69","28.13","28.13","28.13","92.02","92.02","92.02"
"317","45.32","45.32","45.32","28.11","28.11","28.11","91.78","91.78","91.78"
"318","44.69","44.69","44.69","28.18","28.18","28.18","91.78","91.78","91.78"
"319","44.69","44.69","44.69","28.45","28.45","28.45","92.13","92.13","92.13"
"320","44.55","44.55","44.55","28.4","28.4","28.4","92.13","92.13","92.13"
"321","45.2","45.2","45.2","28.19","28.19","28.19","91.78","91.78","91.78"
"322","45.41","45.41","45.41","28.38","28.38","28.38","91.78","91.78","91.78"
"323","45.55","45.55","45.55","28.42","28.42","28.42","91.78","91.78","91.78"
"324","45.55","45.55","45.55","28.38","28.38","28.38","91.96","91.96","91.96"
"325","45.55","45.55","45.55","28.41","28.41","28.41","91.96","91.96","91.96"
"326","45.54","45.54","45.54","28.43","28.43","28.43","91.96","91.96","91.96"
"327","46.15","46.15","46.15","28.46","28.46","28.46","91.78","91.78","91.78"
"328","47.07","47.07","47.07","28.41","28.41","28.41","91.78","91.78","91.78"
"329","46.85","46.85","46.85","28.5","28.5","28.5","91.77","91.77","91.77"
"330","46.86","46.86","46.86","28.73","28.73","28.73","91.77","91.77","91.77"
"331","47.06","47.06","47.06","29.24","29.24","29.24","92.07","92.07","92.07"
"332","46.96","46.96","46.96","29.06","29.06","29.06","92.07","92.07","92.07"
"333","46.59","46.59","46.59","29.21","29.21","29.21","92.07","92.07","92.07"
"334","45.7","45.7","45.7","29.3","29.3","29.3","92.07","92.07","92.07"
"335","45.77","45.77","45.77","29.58","29.58","29.58","92.07","92.07","92.07"
"336","45.57","45.57","45.57","28.95","28.95","28.95","91.59","91.59","91.59"
"337","45.35","45.35","45.35","28.54","28.54","28.54","91.59","91.59","91.59"
"338","44.48","44.48","44.48","28.7","28.7","28.7","91.92","91.92","91.92"
"339","45.45","45.45","45.45","28.59","28.59","28.59","91.7","91.7","91.7"
"340","45.81","45.81","45.81","28.8","28.8","28.8","92.04","92.04","92.04"
"341","45.6","45.6","45.6","28.71","28.71","28.71","92.39","92.39","92.39"
"342","46.11","46.11","46.11","28.92","28.92","28.92","92.39","92.39","92.39"
"343","46.1","46.1","46.1","29.14","29.14","29.14","92.39","92.39","92.39"
"344","46.04","46.04","46.04","29.21","29.21","29.21","92.39","92.39","92.39"
"345","46.14","46.14","46.14","29.15","29.15","29.15","92.39","92.39","92.39"
"346","46.14","46.14","46.14","29.33","29.33","29.33","92.75","92.75","92.75"
"347","46.14","46.14","46.14","29.25","29.25","29.25","93.11","93.11","93.11"
"348","46.07","46.07","46.07","29.28","29.28","29.28","93.1","93.1","93.1"
"349","46.06","46.06","46.06","29.54","29.54","29.54","93.1","93.1","93.1"
"350","45.93","45.93","45.93","29.57","29.57","29.57","93.1","93.1","93.1"
"351","46.63","46.63","46.63","29.45","29.45","29.45","93.1","93.1","93.1"
"352","47.34","47.34","47.34","29.43","29.43","29.43","93.1","93.1","93.1"
"353","46.63","46.63","46.63","29.52","29.52","29.52","93.1","93.1","93.1"
"354","46.57","46.57","46.57","29.29","29.29","29.29","93.1","93.1","93.1"
"355","46.14","46.14","46.14","29.75","29.75","29.75","92.77","92.77","92.77"
"356","46.05","46.05","46.05","29.77","29.77","29.77","92.77","92.77","92.77"
"357","46.28","46.28","46.28","29.57","29.57","29.57","92.77","92.77","92.77"
"358","46.44","46.44","46.44","29.84","29.84","29.84","92.41","92.41","92.41"
"359","46.58","46.58","46.58","29.95","29.95","29.95","92.41","92.41","92.41"
"360","46.57","46.57","46.57","29.7","29.7","29.7","92.41","92.41","92.41"
"361","46.79","46.79","46.79","29.5","29.5","29.5","92.41","92.41","92.41"
"362","47.65","47.65","47.65","29.46","29.46","29.46","92.41","92.41","92.41"
"363","48.56","48.56","48.56","29.76","29.76","29.76","92.06","92.06","92.06"
"364","47.86","47.86","47.86","29.53","29.53","29.53","92.2","92.2","92.2"
"365","47.86","47.86","47.86","29.44","29.44","29.44","92.35","92.35","92.35"
"366","47.86","47.86","47.86","29.21","29.21","29.21","92.35","92.35","92.35"
"367","46.99","46.99","46.99","29.24","29.24","29.24","91.99","91.99","91.99"
"368","47.75","47.75","47.75","29.22","29.22","29.22","92.02","92.02","92.02"
"369","48.67","48.67","48.67","29.02","29.02","29.02","92.02","92.02","92.02"
"370","48.67","48.67","48.67","29.19","29.19","29.19","92.02","92.02","92.02"
"371","48.59","48.59","48.59","29.28","29.28","29.28","91.7","91.7","91.7"
"372","47.88","47.88","47.88","29.48","29.48","29.48","91.7","91.7","91.7"
"373","47.96","47.96","47.96","29.28","29.28","29.28","91.91","91.91","91.91"
"374","47.97","47.97","47.97","29.41","29.41","29.41","92.13","92.13","92.13"
"375","47.92","47.92","47.92","29.59","29.59","29.59","91.77","91.77","91.77"
"376","48.25","48.25","48.25","29.9","29.9","29.9","91.77","91.77","91.77"
"377","48.48","48.48","48.48","30.04","30.04","30.04","92.13","92.13","92.13"
"378","48.46","48.46","48.46","29.76","29.76","29.76","92.49","92.49","92.49"
"379","48.63","48.63","48.63","29.77","29.77","29.77","92.18","92.18","92.18"
"380","48.41","48.41","48.41","30.59","30.59","30.59","92.48","92.48","92.48"
"381","48.58","48.58","48.58","31.5","31.5","31.5","92.48","92.48","92.48"
"382","48.45","48.45","48.45","31.32","31.32","31.32","91.92","91.92","91.92"
"383","49.16","49.16","49.16","31.33","31.33","31.33","92.26","92.26","92.26"
"384","48.26","48.26","48.26","31.06","31.06","31.06","92.26","92.26","92.26"
"385","48.26","48.26","48.26","31.08","31.08","31.08","92.26","92.26","92.26"
"386","49.18","49.18","49.18","31.21","31.21","31.21","92.26","92.26","92.26"
"387","49.18","49.18","49.18","30.53","30.53","30.53","92.08","92.08","92.08"
"388","49.37","49.37","49.37","29.63","29.63","29.63","92.08","92.08","92.08"
"389","48.67","48.67","48.67","29.54","29.54","29.54","92.08","92.08","92.08"
"390","47.96","47.96","47.96","29.67","29.67","29.67","92.08","92.08","92.08"
"391","47.18","47.18","47.18","29.93","29.93","29.93","92.32","92.32","92.32"
"392","46.47","46.47","46.47","29.97","29.97","29.97","92.32","92.32","92.32"
"393","46.47","46.47","46.47","29.7","29.7","29.7","92.32","92.32","92.32"
"394","47.36","47.36","47.36","29.75","29.75","29.75","92.68","92.68","92.68"
"395","48.13","48.13","48.13","30.04","30.04","30.04","93.04","93.04","93.04"
"396","48.13","48.13","48.13","30.29","30.29","30.29","92.68","92.68","92.68"
"397","48.13","48.13","48.13","30.06","30.06","30.06","92.68","92.68","92.68"
"398","48.81","48.81","48.81","30.31","30.31","30.31","92.32","92.32","92.32"
"399","48.57","48.57","48.57","30.72","30.72","30.72","92.32","92.32","92.32"
"400","48.71","48.71","48.71","30.92","30.92","30.92","92.08","92.08","92.08"
"401","48.5","48.5","48.5","31.49","31.49","31.49","92.27","92.27","92.27"
"403","48.31","48.31","48.31","31.36","31.36","31.36","92.27","92.27","92.27"
"404","47.41","47.41","47.41","32.21","32.21","32.21","91.91","91.91","91.91"
"405","46.96","46.96","46.96","32.98","32.98","32.98","91.54","91.54","91.54"
"406","46.29","46.29","46.29","33.19","33.19","33.19","91.9","91.9","91.9"
"407","45.43","45.43","45.43","32.93","32.93","32.93","91.58","91.58","91.58"
"408","45.7","45.7","45.7","33.15","33.15","33.15","91.12","91.12","91.12"
"409","45.54","45.54","45.54","33.09","33.09","33.09","90.94","90.94","90.94"
"410","45.46","45.46","45.46","33.54","33.54","33.54","90.58","90.58","90.58"
"411","46.37","46.37","46.37","33.28","33.28","33.28","90.22","90.22","90.22"
"412","47.07","47.07","47.07","32.98","32.98","32.98","90.22","90.22","90.22"
"413","46.9","46.9","46.9","33.05","33.05","33.05","90.22","90.22","90.22"
"414","46.89","46.89","46.89","33.02","33.02","33.02","90.22","90.22","90.22"
"415","47.6","47.6","47.6","32.7","32.7","32.7","90.22","90.22","90.22"
"416","48.3","48.3","48.3","33.1","33.1","33.1","90.34","90.34","90.34"
"417","47.59","47.59","47.59","33.14","33.14","33.14","90.34","90.34","90.34"
"418","46.68","46.68","46.68","33.4","33.4","33.4","90.22","90.22","90.22"
"419","46.61","46.61","46.61","33.64","33.64","33.64","90.22","90.22","90.22"
"420","45.74","45.74","45.74","33.51","33.51","33.51","89.86","89.86","89.86"
"421","45.75","45.75","45.75","33.48","33.48","33.48","89.86","89.86","89.86"
"422","45.27","45.27","45.27","33.66","33.66","33.66","90.21","90.21","90.21"
"423","45.43","45.43","45.43","34.22","34.22","34.22","90.21","90.21","90.21"
"424","45.67","45.67","45.67","35.06","35.06","35.06","90.21","90.21","90.21"
"425","44.9","44.9","44.9","35.26","35.26","35.26","90.21","90.21","90.21"
"426","44.9","44.9","44.9","35.56","35.56","35.56","89.88","89.88","89.88"
"427","45.78","45.78","45.78","36.28","36.28","36.28","89.88","89.88","89.88"
"428","45.04","45.04","45.04","37.15","37.15","37.15","90.06","90.06","90.06"
"429","44.33","44.33","44.33","37.33","37.33","37.33","89.91","89.91","89.91"
"430","44.34","44.34","44.34","37.01","37.01","37.01","90.27","90.27","90.27"
"431","44.11","44.11","44.11","36.75","36.75","36.75","90.27","90.27","90.27"
"432","43.74","43.74","43.74","36.62","36.62","36.62","90.27","90.27","90.27"
"433","43.98","43.98","43.98","37.47","37.47","37.47","90.27","90.27","90.27"
"434","44.02","44.02","44.02","38.11","38.11","38.11","89.94","89.94","89.94"
"435","44.19","44.19","44.19","38.94","38.94","38.94","89.94","89.94","89.94"
"436","45.09","45.09","45.09","38.65","38.65","38.65","89.6","89.6","89.6"
"437","45.97","45.97","45.97","38.82","38.82","38.82","90.08","90.08","90.08"
"438","46.89","46.89","46.89","38.9","38.9","38.9","90.08","90.08","90.08"
"439","47.76","47.76","47.76","38.6","38.6","38.6","90.08","90.08","90.08"
"440","46.89","46.89","46.89","38.83","38.83","38.83","90.3","90.3","90.3"
"441","46.18","46.18","46.18","38.86","38.86","38.86","90.3","90.3","90.3"
"442","46.37","46.37","46.37","38.98","38.98","38.98","90.3","90.3","90.3"
"443","46.55","46.55","46.55","39.08","39.08","39.08","90.3","90.3","90.3"
"444","46.63","46.63","46.63","38.74","38.74","38.74","90.3","90.3","90.3"
"445","46.6","46.6","46.6","38.64","38.64","38.64","90.3","90.3","90.3"
"446","47.41","47.41","47.41","38.88","38.88","38.88","90.3","90.3","90.3"
"447","47.41","47.41","47.41","39.46","39.46","39.46","90.3","90.3","90.3"
"448","46.65","46.65","46.65","40.38","40.38","40.38","90.3","90.3","90.3"
"449","46.71","46.71","46.71","40.36","40.36","40.36","90.66","90.66","90.66"
"450","47.4","47.4","47.4","40.17","40.17","40.17","90.66","90.66","90.66"
"451","48.23","48.23","48.23","40.55","40.55","40.55","90.66","90.66","90.66"
"452","47.86","47.86","47.86","40.8","40.8","40.8","90.3","90.3","90.3"
"453","46.98","46.98","46.98","41.19","41.19","41.19","90.08","90.08","90.08"
"454","46.78","46.78","46.78","42.02","42.02","42.02","90.08","90.08","90.08"
"455","47.62","47.62","47.62","42.34","42.34","42.34","90.08","90.08","90.08"
"456","48.34","48.34","48.34","42.79","42.79","42.79","90.41","90.41","90.41"
"457","48.26","48.26","48.26","43.28","43.28","43.28","90.41","90.41","90.41"
"458","48.18","48.18","48.18","43.13","43.13","43.13","90.19","90.19","90.19"
"459","48.88","48.88","48.88","43.13","43.13","43.13","90.19","90.19","90.19"
"460","49.57","49.57","49.57","43.02","43.02","43.02","90.19","90.19","90.19"
"461","49.4","49.4","49.4","43.93","43.93","43.93","90.19","90.19","90.19"
"462","49.19","49.19","49.19","43.67","43.67","43.67","90.19","90.19","90.19"
"463","49.08","49.08","49.08","44.21","44.21","44.21","90.19","90.19","90.19"
"464","48.39","48.39","48.39","44.22","44.22","44.22","90.2","90.2","90.2"
"465","49.09","49.09","49.09","44.21","44.21","44.21","90.2","90.2","90.2"
"466","49.09","49.09","49.09","44.41","44.41","44.41","90.2","90.2","90.2"
