"Step","1agent - Training_Episode_Length_Mean","1agent - Training_Episode_Length_Mean__MIN","1agent - Training_Episode_Length_Mean__MAX","4agents - Training_Episode_Length_Mean","4agents - Training_Episode_Length_Mean__MIN","4agents - Training_Episode_Length_Mean__MAX","8agents - Training_Episode_Length_Mean","8agents - Training_Episode_Length_Mean__MIN","8agents - Training_Episode_Length_Mean__MAX"
"5441","","","","","","","92.23","92.23","92.23"
"5442","","","","","","","92.23","92.23","92.23"
"5443","","","","","","","92.22","92.22","92.22"
"5444","","","","","","","91.87","91.87","91.87"
"5445","","","","","","","91.87","91.87","91.87"
"5446","","","","","","","92.23","92.23","92.23"
"5447","","","","","","","92.23","92.23","92.23"
"5448","","","","","","","92.23","92.23","92.23"
"5449","","","","","","","92.23","92.23","92.23"
"5450","","","","","","","91.9","91.9","91.9"
"5451","","","","","","","91.89","91.89","91.89"
"5453","","","","","","","92.25","92.25","92.25"
"5454","","","","","","","92.25","92.25","92.25"
"5455","","","","","","","92.37","92.37","92.37"
"5456","","","","","","","92.37","92.37","92.37"
"5457","","","","","","","92.37","92.37","92.37"
"5458","","","","","","","91.87","91.87","91.87"
"5459","","","","","","","91.87","91.87","91.87"
"5460","","","","","","","92.1","92.1","92.1"
"5461","","","","","","","92.46","92.46","92.46"
"5462","","","","","","","92.46","92.46","92.46"
"5463","","","","","","","92.46","92.46","92.46"
"5464","","","","","","","92.27","92.27","92.27"
"5465","","","","","","","92.62","92.62","92.62"
"5466","","","","","","","92.62","92.62","92.62"
"5467","","","","","","","92.62","92.62","92.62"
"5468","","","","","","","92.62","92.62","92.62"
"5469","","","","","","","92.62","92.62","92.62"
"5470","","","","","","","92.62","92.62","92.62"
"5471","","","","","","","92.97","92.97","92.97"
"5472","","","","","","","92.1","92.1","92.1"
"5473","","","","","","","92.1","92.1","92.1"
"5474","","","","","","","92.1","92.1","92.1"
"5475","","","","","","","92.1","92.1","92.1"
"5476","","","","","","","92.1","92.1","92.1"
"5477","","","","","","","92.46","92.46","92.46"
"5478","","","","","","","92.46","92.46","92.46"
"5479","","","","","","","92.1","92.1","92.1"
"5480","","","","","","","91.74","91.74","91.74"
"5481","","","","","","","91.74","91.74","91.74"
"5482","","","","","","","91.74","91.74","91.74"
"5483","","","","","","","90.88","90.88","90.88"
"5484","","","","","","","90.88","90.88","90.88"
"5485","","","","","","","90.88","90.88","90.88"
"5486","","","","","","","90.88","90.88","90.88"
"5487","","","","","","","90.88","90.88","90.88"
"5488","","","","","","","90.88","90.88","90.88"
"5489","","","","","","","90.88","90.88","90.88"
"5490","","","","","","","90.88","90.88","90.88"
"5491","","","","","","","91.24","91.24","91.24"
"5492","","","","","","","90.89","90.89","90.89"
"5493","","","","","","","90.89","90.89","90.89"
"5494","","","","","","","90.89","90.89","90.89"
"5495","","","","","","","90.89","90.89","90.89"
"5496","","","","","","","91.26","91.26","91.26"
"5497","","","","","","","91.26","91.26","91.26"
"5498","","","","","","","91.57","91.57","91.57"
"5499","","","","","","","91.21","91.21","91.21"
"5500","","","","","","","91.52","91.52","91.52"
"5501","","","","","","","90.6","90.6","90.6"
"5502","","","","","","","90.6","90.6","90.6"
"5503","","","","","","","90.6","90.6","90.6"
"5504","","","","","","","90.6","90.6","90.6"
"5505","","","","","","","90.6","90.6","90.6"
"5506","","","","","","","89.97","89.97","89.97"
"5507","","","","","","","89.97","89.97","89.97"
"5508","","","","","","","89.97","89.97","89.97"
"5509","","","","","","","89.75","89.75","89.75"
"5510","","","","","","","89.75","89.75","89.75"
"5511","","","","","","","89.75","89.75","89.75"
"5512","","","","","","","89.4","89.4","89.4"
"5513","","","","","","","89.4","89.4","89.4"
"5514","","","","","","","89.4","89.4","89.4"
"5515","","","","","","","89.4","89.4","89.4"
"5516","","","","","","","89.4","89.4","89.4"
"5517","","","","","","","89.04","89.04","89.04"
"5518","","","","","","","89.04","89.04","89.04"
"5519","","","","","","","89.4","89.4","89.4"
"5520","","","","","","","89.63","89.63","89.63"
"5521","","","","","","","89.63","89.63","89.63"
"5522","","","","","","","89.63","89.63","89.63"
"5523","","","","","","","89.63","89.63","89.63"
"5524","","","","","","","89.29","89.29","89.29"
"5525","","","","","","","89.65","89.65","89.65"
"5526","","","","","","","89.65","89.65","89.65"
"5527","","","","","","","89.99","89.99","89.99"
"5528","","","","","","","89.99","89.99","89.99"
"5529","","","","","","","89.99","89.99","89.99"
"5530","","","","","","","89.63","89.63","89.63"
"5531","","","","","","","89.99","89.99","89.99"
"5532","","","","","","","89.99","89.99","89.99"
"5533","","","","","","","89.99","89.99","89.99"
"5534","","","","","","","89.98","89.98","89.98"
"5535","","","","","","","89.98","89.98","89.98"
"5536","","","","","","","89.98","89.98","89.98"
"5537","","","","","","","89.98","89.98","89.98"
"5538","","","","","","","90.34","90.34","90.34"
"5539","","","","","","","90.34","90.34","90.34"
"5540","","","","","","","89.98","89.98","89.98"
"5541","","","","","","","89.96","89.96","89.96"
"5542","","","","","","","89.96","89.96","89.96"
"5543","","","","","","","89.96","89.96","89.96"
"5544","","","","","","","89.97","89.97","89.97"
"5545","","","","","","","90.32","90.32","90.32"
"5546","","","","","","","90.68","90.68","90.68"
"5547","","","","","","","90.68","90.68","90.68"
"5548","","","","","","","90.68","90.68","90.68"
"5549","","","","","","","89.8","89.8","89.8"
"5550","","","","","","","89.8","89.8","89.8"
"5551","","","","","","","89.98","89.98","89.98"
"5552","","","","","","","89.98","89.98","89.98"
"5554","","","","","","","89.6","89.6","89.6"
"5555","","","","","","","89.6","89.6","89.6"
"5556","","","","","","","89.24","89.24","89.24"
"5557","","","","","","","88.88","88.88","88.88"
"5558","","","","","","","88.88","88.88","88.88"
"5559","","","","","","","89.74","89.74","89.74"
"5560","","","","","","","89.74","89.74","89.74"
"5561","","","","","","","89.74","89.74","89.74"
"5562","","","","","","","89.74","89.74","89.74"
"5563","","","","","","","89.74","89.74","89.74"
"5564","","","","","","","89.41","89.41","89.41"
"5565","","","","","","","89.26","89.26","89.26"
"5566","","","","","","","89.26","89.26","89.26"
"5567","","","","","","","89.26","89.26","89.26"
"5568","","","","","","","89.26","89.26","89.26"
"5569","","","","","","","89.26","89.26","89.26"
"5570","","","","","","","89.26","89.26","89.26"
"5571","","","","","","","89.26","89.26","89.26"
"5572","","","","","","","89.26","89.26","89.26"
"5573","","","","","","","89.78","89.78","89.78"
"5574","","","","","","","89.48","89.48","89.48"
"5575","","","","","","","89.48","89.48","89.48"
"5576","","","","","","","89.12","89.12","89.12"
"5577","","","","","","","89.12","89.12","89.12"
"5578","","","","","","","89.12","89.12","89.12"
"5579","","","","","","","89.12","89.12","89.12"
"5580","","","","","","","89.48","89.48","89.48"
"5581","","","","","","","89.84","89.84","89.84"
"5582","","","","","","","89.5","89.5","89.5"
"5583","","","","","","","89.15","89.15","89.15"
"5584","","","","","","","90.01","90.01","90.01"
"5585","","","","","","","89.78","89.78","89.78"
"5586","","","","","","","89.42","89.42","89.42"
"5587","","","","","","","89.42","89.42","89.42"
"5588","","","","","","","88.55","88.55","88.55"
"5589","","","","","","","88.55","88.55","88.55"
"5590","","","","","","","88.55","88.55","88.55"
"5591","","","","","","","88.55","88.55","88.55"
"5592","","","","","","","88.55","88.55","88.55"
"5593","","","","","","","88.54","88.54","88.54"
"5594","","","","","","","88.54","88.54","88.54"
"5595","","","","","","","88.54","88.54","88.54"
"5596","","","","","","","88.54","88.54","88.54"
"5597","","","","","","","88.18","88.18","88.18"
"5598","","","","","","","87.99","87.99","87.99"
"5599","","","","","","","87.99","87.99","87.99"
"5600","","","","","","","88.35","88.35","88.35"
"5601","","","","","","","88.35","88.35","88.35"
"5602","","","","","","","88.91","88.91","88.91"
"5603","","","","","","","88.91","88.91","88.91"
"5604","","","","","","","88.91","88.91","88.91"
"5605","","","","","","","88.91","88.91","88.91"
"5606","","","","","","","88.91","88.91","88.91"
"5607","","","","","","","89.38","89.38","89.38"
"5608","","","","","","","89.38","89.38","89.38"
"5609","","","","","","","89.38","89.38","89.38"
"5610","","","","","","","89.6","89.6","89.6"
"5611","","","","","","","89.37","89.37","89.37"
"5612","","","","","","","89.37","89.37","89.37"
"5613","","","","","","","89.72","89.72","89.72"
"5614","","","","","","","89.72","89.72","89.72"
"5615","","","","","","","89.72","89.72","89.72"
"5616","","","","","","","89.36","89.36","89.36"
"5617","","","","","","","89.16","89.16","89.16"
"5618","","","","","","","89.52","89.52","89.52"
"5619","","","","","","","89.52","89.52","89.52"
"5620","","","","","","","89.16","89.16","89.16"
"5621","","","","","","","88.8","88.8","88.8"
"5622","","","","","","","88.44","88.44","88.44"
"5623","","","","","","","88.44","88.44","88.44"
"5624","","","","","","","88.44","88.44","88.44"
"5625","","","","","","","88.78","88.78","88.78"
"5626","","","","","","","88.48","88.48","88.48"
"5627","","","","","","","88.48","88.48","88.48"
"5628","","","","","","","88.48","88.48","88.48"
"5629","","","","","","","88.09","88.09","88.09"
"5630","","","","","","","87.21","87.21","87.21"
"5631","","","","","","","87.21","87.21","87.21"
"5632","","","","","","","87.21","87.21","87.21"
"5633","","","","","","","86.43","86.43","86.43"
"5634","","","","","","","86.43","86.43","86.43"
"5635","","","","","","","86.79","86.79","86.79"
"5636","","","","","","","86.79","86.79","86.79"
"5637","","","","","","","86.79","86.79","86.79"
"5638","","","","","","","86.79","86.79","86.79"
"5639","","","","","","","86.79","86.79","86.79"
"5640","","","","","","","86.66","86.66","86.66"
"5641","","","","","","","87.02","87.02","87.02"
"5642","","","","","","","87.38","87.38","87.38"
"5643","","","","","","","86.98","86.98","86.98"
"5644","","","","","","","86.98","86.98","86.98"
"5645","","","","","","","86.98","86.98","86.98"
"5646","","","","","","","86.62","86.62","86.62"
"5647","","","","","","","86.62","86.62","86.62"
"5648","","","","","","","86.62","86.62","86.62"
"5649","","","","","","","86.48","86.48","86.48"
"5650","","","","","","","87.36","87.36","87.36"
"5651","","","","","","","87.36","87.36","87.36"
"5652","","","","","","","87.51","87.51","87.51"
"5653","","","","","","","87.85","87.85","87.85"
"5655","","","","","","","88.23","88.23","88.23"
"5656","","","","","","","88.23","88.23","88.23"
"5657","","","","","","","88.59","88.59","88.59"
"5658","","","","","","","88.95","88.95","88.95"
"5659","","","","","","","88.26","88.26","88.26"
"5660","","","","","","","88.26","88.26","88.26"
"5661","","","","","","","87.9","87.9","87.9"
"5662","","","","","","","87.61","87.61","87.61"
"5663","","","","","","","87.6","87.6","87.6"
"5664","","","","","","","87.6","87.6","87.6"
"5665","","","","","","","87.93","87.93","87.93"
"5666","","","","","","","87.91","87.91","87.91"
"5667","","","","","","","87.55","87.55","87.55"
"5668","","","","","","","87.21","87.21","87.21"
"5669","","","","","","","87.21","87.21","87.21"
"5670","","","","","","","87.21","87.21","87.21"
"5671","","","","","","","87.03","87.03","87.03"
"5672","","","","","","","87.03","87.03","87.03"
"5673","","","","","","","87.03","87.03","87.03"
"5674","","","","","","","87.38","87.38","87.38"
"5675","","","","","","","87.68","87.68","87.68"
"5676","","","","","","","87.68","87.68","87.68"
"5677","","","","","","","88.04","88.04","88.04"
"5678","","","","","","","87.72","87.72","87.72"
"5679","","","","","","","87.72","87.72","87.72"
"5680","","","","","","","87.72","87.72","87.72"
"5681","","","","","","","87.72","87.72","87.72"
"5682","","","","","","","87.72","87.72","87.72"
"5683","","","","","","","88.06","88.06","88.06"
"5684","","","","","","","88.41","88.41","88.41"
"5685","","","","","","","88.41","88.41","88.41"
"5686","","","","","","","88.64","88.64","88.64"
"5687","","","","","","","89","89","89"
"5688","","","","","","","89","89","89"
"5689","","","","","","","89.87","89.87","89.87"
"5690","","","","","","","89.87","89.87","89.87"
"5691","","","","","","","89.87","89.87","89.87"
"5692","","","","","","","89.87","89.87","89.87"
"5693","","","","","","","89.87","89.87","89.87"
"5694","","","","","","","89.89","89.89","89.89"
"5695","","","","","","","89.53","89.53","89.53"
"5696","","","","","","","89.53","89.53","89.53"
"5697","","","","","","","89.53","89.53","89.53"
"5698","","","","","","","89.53","89.53","89.53"
"5699","","","","","","","89.72","89.72","89.72"
"5700","","","","","","","89.36","89.36","89.36"
"5701","","","","","","","89.36","89.36","89.36"
"5702","","","","","","","88.47","88.47","88.47"
"5703","","","","","","","88.83","88.83","88.83"
"5704","","","","","","","88.83","88.83","88.83"
"5705","","","","","","","88.83","88.83","88.83"
"5706","","","","","","","88.83","88.83","88.83"
"5707","","","","","","","88.83","88.83","88.83"
"5708","","","","","","","89.17","89.17","89.17"
"5709","","","","","","","89.17","89.17","89.17"
"5710","","","","","","","89.17","89.17","89.17"
"5711","","","","","","","89.17","89.17","89.17"
"5712","","","","","","","89.4","89.4","89.4"
"5713","","","","","","","89.4","89.4","89.4"
"5714","","","","","","","89.4","89.4","89.4"
"5715","","","","","","","89.4","89.4","89.4"
"5716","","","","","","","89.04","89.04","89.04"
"5717","","","","","","","89.4","89.4","89.4"
"5718","","","","","","","89.6","89.6","89.6"
"5719","","","","","","","89.6","89.6","89.6"
"5720","","","","","","","89.6","89.6","89.6"
"5721","","","","","","","89.96","89.96","89.96"
"5722","","","","","","","90.32","90.32","90.32"
"5723","","","","","","","90.68","90.68","90.68"
"5724","","","","","","","90.68","90.68","90.68"
"5725","","","","","","","90.68","90.68","90.68"
"5726","","","","","","","90.46","90.46","90.46"
"5727","","","","","","","90.76","90.76","90.76"
"5728","","","","","","","90.43","90.43","90.43"
"5729","","","","","","","90.08","90.08","90.08"
"5730","","","","","","","90.47","90.47","90.47"
"5731","","","","","","","91.35","91.35","91.35"
"5732","","","","","","","91.71","91.71","91.71"
"5733","","","","","","","90.84","90.84","90.84"
"5734","","","","","","","91.62","91.62","91.62"
"5735","","","","","","","91.62","91.62","91.62"
"5736","","","","","","","91.62","91.62","91.62"
"5737","","","","","","","91.26","91.26","91.26"
"5738","","","","","","","91.26","91.26","91.26"
"5739","","","","","","","91.26","91.26","91.26"
"5740","","","","","","","91.26","91.26","91.26"
"5741","","","","","","","91.39","91.39","91.39"
"5742","","","","","","","91.39","91.39","91.39"
"5743","","","","","","","91.39","91.39","91.39"
"5744","","","","","","","91.51","91.51","91.51"
"5745","","","","","","","90.64","90.64","90.64"
"5746","","","","","","","90.64","90.64","90.64"
"5747","","","","","","","91","91","91"
"5748","","","","","","","91","91","91"
"5749","","","","","","","90.84","90.84","90.84"
"5750","","","","","","","90.98","90.98","90.98"
"5751","","","","","","","90.98","90.98","90.98"
"5752","","","","","","","90.62","90.62","90.62"
"5753","","","","","","","90.62","90.62","90.62"
"5754","","","","","","","90.62","90.62","90.62"
"5756","","","","","","","90.62","90.62","90.62"
"5757","","","","","","","90.62","90.62","90.62"
"5758","","","","","","","90.62","90.62","90.62"
"5759","","","","","","","90.29","90.29","90.29"
"5760","","","","","","","90.98","90.98","90.98"
"5761","","","","","","","90.77","90.77","90.77"
"5762","","","","","","","91.13","91.13","91.13"
"5763","","","","","","","91.42","91.42","91.42"
"5764","","","","","","","91.43","91.43","91.43"
"5765","","","","","","","91.12","91.12","91.12"
"5766","","","","","","","91.12","91.12","91.12"
"5767","","","","","","","91.48","91.48","91.48"
"5768","","","","","","","91.84","91.84","91.84"
"5769","","","","","","","91.82","91.82","91.82"
"5770","","","","","","","91.82","91.82","91.82"
"5771","","","","","","","91.82","91.82","91.82"
"5772","","","","","","","92","92","92"
"5773","","","","","","","91.64","91.64","91.64"
"5774","","","","","","","91.64","91.64","91.64"
"5775","","","","","","","91.64","91.64","91.64"
"5776","","","","","","","91.29","91.29","91.29"
"5777","","","","","","","91.29","91.29","91.29"
"5778","","","","","","","90.97","90.97","90.97"
"5779","","","","","","","91.29","91.29","91.29"
"5780","","","","","","","90.93","90.93","90.93"
"5781","","","","","","","90.93","90.93","90.93"
"5782","","","","","","","90.93","90.93","90.93"
"5783","","","","","","","90.93","90.93","90.93"
"5784","","","","","","","90.93","90.93","90.93"
"5785","","","","","","","90.93","90.93","90.93"
"5786","","","","","","","90.93","90.93","90.93"
"5787","","","","","","","90.59","90.59","90.59"
"5788","","","","","","","90.45","90.45","90.45"
"5789","","","","","","","90.45","90.45","90.45"
"5790","","","","","","","90.45","90.45","90.45"
"5791","","","","","","","90.45","90.45","90.45"
"5792","","","","","","","90.45","90.45","90.45"
"5793","","","","","","","90.09","90.09","90.09"
"5794","","","","","","","90.09","90.09","90.09"
"5795","","","","","","","90.43","90.43","90.43"
"5796","","","","","","","90.79","90.79","90.79"
"5797","","","","","","","90.79","90.79","90.79"
"5798","","","","","","","90.43","90.43","90.43"
"5799","","","","","","","90.79","90.79","90.79"
"5800","","","","","","","90.79","90.79","90.79"
"5801","","","","","","","91.15","91.15","91.15"
"5802","","","","","","","91.15","91.15","91.15"
"5803","","","","","","","91.89","91.89","91.89"
"5804","","","","","","","91.89","91.89","91.89"
"5805","","","","","","","91.89","91.89","91.89"
"5806","","","","","","","91.89","91.89","91.89"
"5807","","","","","","","91.57","91.57","91.57"
"5808","","","","","","","91.57","91.57","91.57"
"5809","","","","","","","91.57","91.57","91.57"
"5810","","","","","","","91.27","91.27","91.27"
"5811","","","","","","","91.27","91.27","91.27"
"5812","","","","","","","91.27","91.27","91.27"
"5813","","","","","","","91.27","91.27","91.27"
"5814","","","","","","","90.93","90.93","90.93"
"5815","","","","","","","90.93","90.93","90.93"
"5816","","","","","","","90.93","90.93","90.93"
"5817","","","","","","","91.29","91.29","91.29"
"5818","","","","","","","90.41","90.41","90.41"
"5819","","","","","","","90.41","90.41","90.41"
"5820","","","","","","","90.41","90.41","90.41"
"5821","","","","","","","90.41","90.41","90.41"
"5822","","","","","","","90.41","90.41","90.41"
"5823","","","","","","","90.06","90.06","90.06"
"5824","","","","","","","90.06","90.06","90.06"
"5825","","","","","","","90.06","90.06","90.06"
"5826","","","","","","","90.06","90.06","90.06"
"5827","","","","","","","90.28","90.28","90.28"
"5828","","","","","","","90.28","90.28","90.28"
"5829","","","","","","","90.61","90.61","90.61"
"5830","","","","","","","90.63","90.63","90.63"
"5831","","","","","","","90.63","90.63","90.63"
"5832","","","","","","","90.63","90.63","90.63"
"5833","","","","","","","90.27","90.27","90.27"
"5834","","","","","","","91.14","91.14","91.14"
"5835","","","","","","","91.14","91.14","91.14"
"5836","","","","","","","91.14","91.14","91.14"
"5837","","","","","","","91.14","91.14","91.14"
"5838","","","","","","","91.5","91.5","91.5"
"5839","","","","","","","91.33","91.33","91.33"
"5840","","","","","","","91.33","91.33","91.33"
"5841","","","","","","","91.33","91.33","91.33"
"5842","","","","","","","91.33","91.33","91.33"
"5843","","","","","","","90.97","90.97","90.97"
"5844","","","","","","","90.97","90.97","90.97"
"5845","","","","","","","91.25","91.25","91.25"
"5846","","","","","","","92.12","92.12","92.12"
"5847","","","","","","","92.12","92.12","92.12"
"5848","","","","","","","92.12","92.12","92.12"
"5849","","","","","","","91.77","91.77","91.77"
"5850","","","","","","","91.93","91.93","91.93"
"5851","","","","","","","91.93","91.93","91.93"
"5852","","","","","","","91.93","91.93","91.93"
"5853","","","","","","","92.29","92.29","92.29"
"5854","","","","","","","92.29","92.29","92.29"
"5855","","","","","","","92.29","92.29","92.29"
"5857","","","","","","","92.29","92.29","92.29"
"5858","","","","","","","92.29","92.29","92.29"
"5859","","","","","","","92.29","92.29","92.29"
"5860","","","","","","","92.62","92.62","92.62"
"5861","","","","","","","92.62","92.62","92.62"
"5862","","","","","","","92.83","92.83","92.83"
"5863","","","","","","","92.83","92.83","92.83"
"5864","","","","","","","92.64","92.64","92.64"
"5865","","","","","","","92.64","92.64","92.64"
"5866","","","","","","","92.56","92.56","92.56"
"5867","","","","","","","92.56","92.56","92.56"
"5868","","","","","","","92.56","92.56","92.56"
"5869","","","","","","","92.23","92.23","92.23"
"5870","","","","","","","92.23","92.23","92.23"
"5871","","","","","","","92.11","92.11","92.11"
"5872","","","","","","","92.11","92.11","92.11"
"5873","","","","","","","91.75","91.75","91.75"
"5874","","","","","","","92.11","92.11","92.11"
"5875","","","","","","","92.11","92.11","92.11"
"5876","","","","","","","92.11","92.11","92.11"
"5877","","","","","","","92.46","92.46","92.46"
"5878","","","","","","","92.46","92.46","92.46"
"5879","","","","","","","92.78","92.78","92.78"
"5880","","","","","","","92.55","92.55","92.55"
"5881","","","","","","","92.91","92.91","92.91"
"5882","","","","","","","92.55","92.55","92.55"
"5883","","","","","","","92.55","92.55","92.55"
"5884","","","","","","","92.19","92.19","92.19"
"5885","","","","","","","92.19","92.19","92.19"
"5886","","","","","","","92.19","92.19","92.19"
"5887","","","","","","","91.83","91.83","91.83"
"5888","","","","","","","92.17","92.17","92.17"
"5889","","","","","","","92.31","92.31","92.31"
"5890","","","","","","","92.31","92.31","92.31"
"5891","","","","","","","92.31","92.31","92.31"
"5892","","","","","","","92.31","92.31","92.31"
"5893","","","","","","","92.31","92.31","92.31"
"5894","","","","","","","92.67","92.67","92.67"
"5895","","","","","","","92.67","92.67","92.67"
"5896","","","","","","","92.67","92.67","92.67"
"5897","","","","","","","92.67","92.67","92.67"
"5898","","","","","","","92.67","92.67","92.67"
"5899","","","","","","","92.68","92.68","92.68"
"5900","","","","","","","92.68","92.68","92.68"
"5901","","","","","","","92.53","92.53","92.53"
"5902","","","","","","","92.53","92.53","92.53"
"5903","","","","","","","92.53","92.53","92.53"
"5904","","","","","","","92.68","92.68","92.68"
"5905","","","","","","","92.68","92.68","92.68"
"5906","","","","","","","92.68","92.68","92.68"
"5907","","","","","","","92.68","92.68","92.68"
"5908","","","","","","","93","93","93"
"5909","","","","","","","93","93","93"
"5910","","","","","","","93","93","93"
"5911","","","","","","","93.3","93.3","93.3"
"5912","","","","","","","92.97","92.97","92.97"
"5913","","","","","","","92.97","92.97","92.97"
"5914","","","","","","","92.97","92.97","92.97"
"5915","","","","","","","93.31","93.31","93.31"
"5916","","","","","","","93.31","93.31","93.31"
"5917","","","","","","","92.96","92.96","92.96"
"5918","","","","","","","92.96","92.96","92.96"
"5919","","","","","","","93.6","93.6","93.6"
"5920","","","","","","","93.24","93.24","93.24"
"5921","","","","","","","93.24","93.24","93.24"
"5922","","","","","","","93.24","93.24","93.24"
"5923","","","","","","","93.24","93.24","93.24"
"5924","","","","","","","93.23","93.23","93.23"
"5925","","","","","","","93.23","93.23","93.23"
"5926","","","","","","","93.23","93.23","93.23"
"5927","","","","","","","92.87","92.87","92.87"
"5928","","","","","","","92.87","92.87","92.87"
"5929","","","","","","","92.87","92.87","92.87"
"5930","","","","","","","92.51","92.51","92.51"
"5931","","","","","","","92.84","92.84","92.84"
"5932","","","","","","","92.84","92.84","92.84"
"5933","","","","","","","92.84","92.84","92.84"
"5934","","","","","","","93.2","93.2","93.2"
"5935","","","","","","","93.2","93.2","93.2"
"5936","","","","","","","92.88","92.88","92.88"
"5937","","","","","","","92.88","92.88","92.88"
"5938","","","","","","","92.88","92.88","92.88"
"5939","","","","","","","92.88","92.88","92.88"
"5940","","","","","","","92.69","92.69","92.69"
"5941","","","","","","","92.69","92.69","92.69"
"5942","","","","","","","92.69","92.69","92.69"
"5943","","","","","","","92.34","92.34","92.34"
"5944","","","","","","","92.7","92.7","92.7"
"5945","","","","","","","92.7","92.7","92.7"
"5946","","","","","","","92.7","92.7","92.7"
"5947","","","","","","","92.7","92.7","92.7"
"5948","","","","","","","92.7","92.7","92.7"
"5949","","","","","","","92.36","92.36","92.36"
"5950","","","","","","","92.71","92.71","92.71"
"5951","","","","","","","92.71","92.71","92.71"
"5952","","","","","","","92.71","92.71","92.71"
"5953","","","","","","","92.71","92.71","92.71"
"5954","","","","","","","92.71","92.71","92.71"
"5955","","","","","","","92.61","92.61","92.61"
"5956","","","","","","","92.61","92.61","92.61"
"5958","","","","","","","92.61","92.61","92.61"
"5959","","","","","","","92.61","92.61","92.61"
"5960","","","","","","","92.61","92.61","92.61"
"5961","","","","","","","92.61","92.61","92.61"
"5962","","","","","","","92.61","92.61","92.61"
"5963","","","","","","","92.61","92.61","92.61"
"5964","","","","","","","92.61","92.61","92.61"
"5965","","","","","","","92.44","92.44","92.44"
"5966","","","","","","","92.44","92.44","92.44"
"5967","","","","","","","92.83","92.83","92.83"
"5968","","","","","","","92.83","92.83","92.83"
"5969","","","","","","","92.83","92.83","92.83"
"5970","","","","","","","92.8","92.8","92.8"
"5971","","","","","","","93.16","93.16","93.16"
"5972","","","","","","","93.28","93.28","93.28"
"5973","","","","","","","93.28","93.28","93.28"
"5974","","","","","","","93.64","93.64","93.64"
"5975","","","","","","","93.64","93.64","93.64"
"5976","","","","","","","93.64","93.64","93.64"
"5977","","","","","","","93.64","93.64","93.64"
"5978","","","","","","","93.64","93.64","93.64"
"5979","","","","","","","93.29","93.29","93.29"
"5980","","","","","","","93.29","93.29","93.29"
"5981","","","","","","","93.17","93.17","93.17"
"5982","","","","","","","93.17","93.17","93.17"
"5983","","","","","","","92.66","92.66","92.66"
"5984","","","","","","","92.66","92.66","92.66"
"5985","","","","","","","93.02","93.02","93.02"
"5986","","","","","","","93.02","93.02","93.02"
"5987","","","","","","","92.67","92.67","92.67"
"5988","","","","","","","93.03","93.03","93.03"
"5989","","","","","","","93.03","93.03","93.03"
"5990","","","","","","","93.03","93.03","93.03"
"5991","","","","","","","92.67","92.67","92.67"
"5992","","","","","","","92.67","92.67","92.67"
"5993","","","","","","","92.67","92.67","92.67"
"5994","","","","","","","92.31","92.31","92.31"
"5995","","","","","","","92.31","92.31","92.31"
"5996","","","","","","","92.12","92.12","92.12"
"5997","","","","","","","92.12","92.12","92.12"
"5998","","","","","","","92.12","92.12","92.12"
"5999","","","","","","","92.12","92.12","92.12"
"6000","","","","","","","92.47","92.47","92.47"
"6001","","","","","","","92.47","92.47","92.47"
"6002","","","","","","","92.62","92.62","92.62"
"6003","","","","","","","92.62","92.62","92.62"
"6004","","","","","","","92.62","92.62","92.62"
"6005","","","","","","","92.62","92.62","92.62"
"6006","","","","","","","92.62","92.62","92.62"
"6007","","","","","","","92.62","92.62","92.62"
"6008","","","","","","","92.62","92.62","92.62"
"6009","","","","","","","92.62","92.62","92.62"
"6010","","","","","","","92.62","92.62","92.62"
"6011","","","","","","","92.26","92.26","92.26"
"6012","","","","","","","92.26","92.26","92.26"
"6013","","","","","","","92.23","92.23","92.23"
"6014","","","","","","","92.23","92.23","92.23"
"6015","","","","","","","92.23","92.23","92.23"
"6016","","","","","","","92.23","92.23","92.23"
"6017","","","","","","","92.23","92.23","92.23"
"6018","","","","","","","92.22","92.22","92.22"
"6019","","","","","","","92.01","92.01","92.01"
"6020","","","","","","","92.25","92.25","92.25"
"6021","","","","","","","92.28","92.28","92.28"
"6022","","","","","","","91.92","91.92","91.92"
"6023","","","","","","","91.56","91.56","91.56"
"6024","","","","","","","91.56","91.56","91.56"
"6025","","","","","","","91.92","91.92","91.92"
"6026","","","","","","","91.92","91.92","91.92"
"6027","","","","","","","91.92","91.92","91.92"
"6028","","","","","","","91.93","91.93","91.93"
"6029","","","","","","","91.93","91.93","91.93"
"6030","","","","","","","91.93","91.93","91.93"
"6031","","","","","","","91.96","91.96","91.96"
"6032","","","","","","","91.96","91.96","91.96"
"6033","","","","","","","91.96","91.96","91.96"
"6034","","","","","","","91.96","91.96","91.96"
"6035","","","","","","","91.96","91.96","91.96"
"6036","","","","","","","91.96","91.96","91.96"
"6037","","","","","","","91.92","91.92","91.92"
"6038","","","","","","","91.92","91.92","91.92"
"6039","","","","","","","91.92","91.92","91.92"
"6040","","","","","","","91.92","91.92","91.92"
"6041","","","","","","","92.15","92.15","92.15"
"6042","","","","","","","92.15","92.15","92.15"
"6043","","","","","","","91.92","91.92","91.92"
"6044","","","","","","","92.27","92.27","92.27"
"6045","","","","","","","92.27","92.27","92.27"
"6046","","","","","","","92.27","92.27","92.27"
"6047","","","","","","","92.27","92.27","92.27"
"6048","","","","","","","92.27","92.27","92.27"
